Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
59,Non-Travel,495,Sales,12,4,Life Sciences,1,Male,56,2,3,Human Resources,1,Single,17045,8227,0,No,11,3,4,2,26,4,2,26,15,8,13,No
42,Travel_Rarely,470,Human Resources,26,1,Marketing,2,Male,31,4,5,Healthcare Representative,3,Single,19604,13279,0,No,23,3,1,1,28,6,3,14,3,5,10,No
35,Travel_Rarely,957,Sales,23,1,Other,1,Female,68,1,2,Healthcare Representative,2,Divorced,6123,17836,6,No,15,3,1,0,14,6,4,16,2,5,7,No
57,Non-Travel,890,Human Resources,22,4,Technical Degree,2,Male,85,2,4,Human Resources,4,Single,17211,25365,5,No,16,3,2,2,11,1,3,2,0,10,10,No
25,Travel_Rarely,757,Sales,21,5,Human Resources,2,Male,42,3,1,Laboratory Technician,1,Single,4550,10796,4,No,20,4,1,1,18,3,2,9,3,4,16,No
56,Travel_Rarely,1441,Research & Development,20,1,Marketing,3,Male,85,3,2,Healthcare Representative,3,Married,11634,18351,3,No,20,3,1,2,11,1,3,24,8,12,9,No
57,Travel_Frequently,835,Sales,15,1,Life Sciences,1,Female,95,4,2,Healthcare Representative,4,Divorced,13177,19352,7,No,21,4,3,2,22,6,1,20,0,9,11,No
31,Travel_Rarely,1492,Sales,23,4,Marketing,3,Female,85,2,1,Research Scientist,2,Single,1166,18820,7,No,21,4,3,3,4,4,2,39,15,4,0,No
49,Travel_Rarely,483,Sales,28,1,Human Resources,3,Male,57,4,3,Manufacturing Director,4,Divorced,9309,12966,4,No,21,3,2,0,25,0,1,8,2,10,1,No
55,Travel_Frequently,161,Human Resources,16,5,Other,1,Female,93,4,3,Research Scientist,3,Single,11001,15967,3,Yes,23,3,4,0,9,1,1,23,5,6,6,Yes
50,Travel_Frequently,604,Human Resources,5,5,Other,2,Male,93,4,3,Healthcare Representative,4,Married,3206,3809,1,No,12,4,2,3,21,5,4,31,12,7,15,No
40,Non-Travel,338,Human Resources,21,5,Medical,3,Male,85,2,4,Research Scientist,3,Single,2250,8546,6,No,13,4,1,3,38,5,4,2,16,6,12,No
32,Travel_Rarely,294,Research & Development,15,2,Human Resources,1,Female,70,3,2,Human Resources,4,Divorced,5558,10107,4,No,20,4,1,2,22,3,2,32,14,0,3,No
50,Travel_Rarely,777,Research & Development,17,5,Medical,2,Female,70,1,5,Manager,1,Divorced,10863,7505,2,Yes,15,3,4,0,10,6,4,11,11,0,9,Yes
42,Travel_Frequently,1345,Sales,18,5,Medical,3,Female,33,3,1,Research Director,4,Married,3151,7257,8,No,24,4,4,3,27,6,3,28,7,9,8,No
34,Travel_Rarely,160,Research & Development,5,2,Medical,3,Female,86,2,2,Human Resources,1,Single,6077,17051,8,Yes,23,3,3,1,30,1,2,20,15,5,8,Yes
50,Non-Travel,1252,Sales,13,3,Marketing,3,Male,59,3,3,Research Director,3,Married,16552,6909,9,No,13,3,1,2,7,4,4,38,2,2,9,No
19,Travel_Rarely,1089,Sales,19,1,Life Sciences,2,Male,75,3,1,Healthcare Representative,1,Divorced,3297,16866,7,No,15,4,1,0,38,3,4,33,3,12,7,No
31,Travel_Rarely,784,Sales,13,5,Other,3,Female,85,1,5,Healthcare Representative,4,Married,10228,12021,0,No,15,3,1,2,27,1,3,32,6,11,10,No
57,Travel_Frequently,255,Research & Development,18,1,Marketing,2,Female,60,3,2,Manager,1,Single,3614,26868,2,Yes,18,4,1,2,15,3,1,31,14,8,12,No
57,Travel_Frequently,1022,Human Resources,14,4,Life Sciences,4,Male,36,3,2,Sales Executive,3,Single,2879,17358,1,No,20,4,1,1,30,5,3,19,10,10,12,No
56,Travel_Rarely,967,Research & Development,4,1,Other,3,Male,83,3,4,Research Director,4,Married,1620,2461,3,No,19,3,1,1,15,4,1,2,15,6,15,No
23,Non-Travel,1002,Sales,4,2,Human Resources,4,Male,37,4,2,Research Scientist,1,Divorced,9262,17732,1,No,18,3,1,3,4,0,4,3,13,1,12,No
23,Travel_Rarely,1098,Sales,20,1,Other,1,Male,84,2,2,Manager,1,Divorced,19187,5233,7,No,22,4,1,1,34,4,1,16,12,11,11,No
20,Non-Travel,1074,Research & Development,20,1,Other,3,Female,98,2,5,Human Resources,2,Married,2925,14128,0,No,13,3,3,0,24,0,1,16,8,13,14,No
24,Non-Travel,1330,Sales,19,1,Other,1,Female,73,1,5,Laboratory Technician,1,Single,18421,7202,3,No,11,3,2,3,12,6,4,18,17,2,15,No
25,Travel_Frequently,487,Sales,13,3,Technical Degree,1,Female,42,4,1,Research Scientist,2,Single,11553,4939,4,No,24,4,1,0,28,2,2,3,2,7,7,Yes
59,Non-Travel,986,Research & Development,12,3,Human Resources,1,Male,49,4,3,Healthcare Representative,3,Single,10630,17197,9,No,13,3,3,0,26,5,3,28,19,12,5,No
32,Travel_Rarely,937,Research & Development,7,4,Marketing,4,Male,61,3,5,Human Resources,2,Single,13003,15722,3,Yes,11,4,1,3,39,6,4,16,4,13,7,No
46,Travel_Frequently,1463,Research & Development,25,2,Marketing,2,Female,89,2,1,Manager,3,Divorced,9676,14998,7,No,23,4,4,1,16,5,3,21,1,14,1,No
50,Travel_Rarely,439,Sales,12,1,Life Sciences,4,Female,79,1,2,Research Director,1,Single,5898,18472,1,No,21,3,1,2,36,5,3,1,16,0,10,No
47,Non-Travel,303,Sales,21,1,Marketing,4,Female,56,4,1,Research Director,1,Married,15601,20047,8,No,19,4,2,1,37,4,1,11,15,14,16,No
56,Travel_Frequently,260,Human Resources,4,1,Medical,1,Male,54,3,1,Sales Representative,2,Married,14136,5301,1,Yes,22,3,3,0,28,0,4,10,19,4,9,No
44,Non-Travel,491,Human Resources,27,1,Other,3,Female,81,1,1,Healthcare Representative,3,Married,15578,23521,1,No,23,4,4,0,33,2,2,39,12,9,1,No
53,Travel_Rarely,868,Research & Development,2,3,Marketing,2,Male,97,4,1,Research Scientist,1,Married,7121,17640,1,No,13,3,4,3,29,2,3,28,19,0,1,Yes
46,Travel_Frequently,674,Human Resources,2,4,Life Sciences,1,Female,50,1,5,Healthcare Representative,2,Single,6789,24413,9,No,24,4,1,0,30,2,3,19,10,11,5,No
55,Travel_Frequently,633,Sales,5,5,Life Sciences,2,Female,47,4,3,Sales Representative,2,Divorced,17310,18805,7,No,18,4,2,3,21,6,2,4,7,8,16,No
50,Travel_Rarely,1193,Human Resources,23,2,Medical,4,Female,68,1,1,Sales Representative,2,Single,18734,22133,2,Yes,16,3,2,3,24,3,3,24,4,6,11,No
54,Travel_Rarely,992,Sales,10,1,Life Sciences,2,Male,44,4,4,Research Scientist,1,Divorced,14134,18131,9,Yes,13,3,1,1,3,4,4,33,1,4,4,No
44,Non-Travel,504,Research & Development,10,4,Technical Degree,2,Male,82,4,2,Sales Representative,3,Single,7485,23355,9,No,19,3,1,0,34,4,2,11,3,5,1,No
50,Travel_Frequently,707,Research & Development,9,5,Other,3,Male,67,1,2,Manager,1,Divorced,10980,25229,7,No,18,3,3,1,8,6,4,27,2,10,8,Yes
21,Travel_Frequently,927,Sales,13,4,Other,1,Male,77,4,2,Sales Representative,4,Married,4625,6433,6,Yes,13,3,3,2,25,5,2,33,1,14,1,Yes
39,Travel_Rarely,1243,Human Resources,7,3,Other,2,Male,81,4,2,Research Director,4,Married,12512,2265,9,Yes,17,3,1,1,26,4,3,5,2,2,13,No
19,Non-Travel,789,Research & Development,5,5,Human Resources,2,Male,57,4,2,Manufacturing Director,1,Divorced,9951,4850,3,No,15,3,1,0,26,4,2,18,15,2,14,No
27,Non-Travel,1001,Research & Development,26,4,Marketing,4,Female,45,1,1,Sales Executive,3,Divorced,9117,3378,6,Yes,12,3,4,2,17,3,4,11,19,6,1,No
22,Non-Travel,1340,Human Resources,10,3,Technical Degree,4,Male,45,1,3,Research Director,2,Divorced,9989,8503,7,No,24,3,2,0,29,4,2,24,8,6,11,No
27,Travel_Rarely,155,Human Resources,10,4,Marketing,2,Female,64,4,4,Research Director,4,Married,17915,9157,5,No,18,4,3,2,30,0,3,12,5,6,6,No
50,Travel_Rarely,465,Sales,6,4,Technical Degree,1,Male,46,4,5,Laboratory Technician,4,Married,12608,12006,5,No,11,3,1,0,2,6,1,16,14,1,15,No
55,Travel_Frequently,554,Human Resources,27,5,Marketing,2,Female,81,1,4,Laboratory Technician,1,Single,1598,22800,2,Yes,14,4,1,1,28,2,3,11,4,1,2,No
30,Travel_Rarely,203,Human Resources,28,3,Medical,2,Female,41,3,5,Healthcare Representative,4,Divorced,8428,2849,4,No,21,3,3,0,6,3,3,2,8,10,14,No
48,Non-Travel,176,Human Resources,19,1,Life Sciences,3,Male,77,4,5,Laboratory Technician,4,Divorced,5904,6814,9,Yes,23,3,4,3,17,3,1,23,5,11,14,No
53,Travel_Rarely,329,Sales,21,2,Life Sciences,1,Female,51,3,4,Healthcare Representative,2,Divorced,3909,22148,1,No,21,4,4,3,15,5,2,7,2,4,6,Yes
41,Travel_Rarely,1381,Sales,8,5,Medical,3,Male,78,1,1,Research Director,2,Married,14551,25763,4,Yes,22,4,1,1,31,4,3,35,12,3,7,Yes
32,Travel_Rarely,1387,Research & Development,1,3,Technical Degree,1,Male,81,4,2,Sales Executive,3,Divorced,18062,12000,4,No,23,3,2,1,37,2,1,25,14,14,6,No
46,Travel_Rarely,430,Sales,28,4,Human Resources,1,Male,30,3,1,Research Scientist,4,Divorced,9922,17288,6,No,14,4,2,2,24,6,4,7,10,6,2,No
25,Travel_Frequently,1305,Research & Development,17,3,Technical Degree,1,Male,95,1,2,Research Scientist,3,Married,3025,5274,3,No,23,3,1,1,31,0,1,31,15,2,6,No
22,Travel_Frequently,992,Human Resources,7,2,Life Sciences,3,Female,93,3,3,Manufacturing Director,3,Divorced,14220,19100,5,No,20,4,3,3,18,6,3,31,14,4,4,No
46,Non-Travel,787,Research & Development,14,2,Human Resources,3,Male,37,2,5,Human Resources,2,Single,14190,23464,8,No,24,3,2,1,2,2,4,0,5,1,12,No
21,Non-Travel,126,Research & Development,21,1,Marketing,3,Female,54,1,4,Research Scientist,2,Married,3766,16227,3,No,15,4,3,3,34,6,3,2,13,0,1,No
29,Travel_Rarely,1399,Human Resources,21,1,Human Resources,4,Female,95,2,3,Human Resources,1,Married,19482,19279,5,No,14,3,3,1,28,1,1,0,10,8,3,Yes
19,Non-Travel,398,Research & Development,17,2,Technical Degree,3,Female,99,1,2,Sales Representative,2,Married,1391,11368,8,No,11,4,3,3,10,2,4,14,19,12,3,No
44,Travel_Rarely,1056,Sales,9,5,Medical,4,Male,80,1,1,Research Director,3,Single,11935,13945,9,No,24,3,4,2,5,0,3,19,9,3,7,No
48,Non-Travel,898,Sales,17,5,Marketing,4,Female,82,4,4,Sales Executive,4,Married,4784,11968,0,Yes,17,4,2,0,18,0,1,2,15,7,10,Yes
53,Travel_Rarely,1214,Sales,5,4,Technical Degree,4,Male,44,2,5,Healthcare Representative,3,Married,19069,11651,7,Yes,20,3,4,0,36,0,4,14,11,12,0,No
53,Non-Travel,579,Sales,26,1,Marketing,2,Female,79,2,3,Human Resources,3,Married,3914,15903,0,No,21,3,2,3,26,3,3,36,6,11,8,No
43,Travel_Rarely,672,Research & Development,25,4,Human Resources,2,Male,67,2,5,Manufacturing Director,3,Married,14243,20927,3,No,12,3,1,1,4,6,1,20,6,6,5,Yes
44,Travel_Frequently,557,Research & Development,20,1,Life Sciences,2,Male,69,1,2,Research Scientist,2,Single,13282,9771,2,Yes,20,4,3,1,25,3,3,38,17,13,3,Yes
22,Non-Travel,464,Human Resources,29,2,Technical Degree,4,Male,95,2,5,Manager,3,Divorced,13965,15460,3,Yes,13,4,2,0,34,1,3,22,14,11,5,No
37,Non-Travel,958,Research & Development,8,5,Medical,4,Male,68,2,1,Research Scientist,1,Divorced,12505,6637,6,No,15,4,2,3,18,2,3,39,5,0,12,No
28,Travel_Rarely,450,Research & Development,6,5,Human Resources,1,Female,46,4,3,Laboratory Technician,4,Married,5951,14922,8,Yes,18,4,1,1,16,4,2,34,18,9,8,No
27,Travel_Frequently,352,Research & Development,11,2,Technical Degree,4,Female,36,3,3,Research Director,2,Single,8655,10066,8,Yes,20,4,4,0,34,5,3,17,7,10,13,Yes
57,Non-Travel,880,Human Resources,19,4,Medical,2,Male,68,3,1,Laboratory Technician,3,Married,5610,5553,9,No,18,3,2,3,12,1,4,16,19,6,11,No
55,Travel_Rarely,902,Sales,4,4,Technical Degree,4,Female,97,2,5,Research Scientist,1,Divorced,18468,3349,0,No,24,4,2,2,13,6,1,30,14,1,3,No
23,Non-Travel,1111,Research & Development,18,3,Human Resources,4,Male,64,2,1,Manager,4,Divorced,8583,4986,9,Yes,12,3,4,1,29,4,1,25,3,2,7,No
25,Travel_Rarely,558,Human Resources,1,1,Technical Degree,1,Male,80,2,4,Laboratory Technician,3,Single,18701,25580,0,No,19,3,4,1,16,6,2,21,17,13,16,No
40,Travel_Rarely,1016,Human Resources,13,4,Marketing,4,Female,76,2,1,Sales Executive,4,Divorced,7880,13522,8,No,16,3,2,3,36,4,2,35,12,0,4,No
43,Travel_Rarely,598,Human Resources,14,2,Human Resources,3,Male,65,3,5,Laboratory Technician,2,Married,3349,4122,3,No,19,3,4,0,14,1,2,34,0,6,2,Yes
29,Travel_Frequently,1049,Sales,24,4,Technical Degree,1,Male,93,4,1,Manager,2,Single,8208,15892,2,Yes,24,3,1,3,17,2,3,10,7,2,3,Yes
43,Non-Travel,607,Research & Development,1,5,Life Sciences,4,Male,42,1,2,Laboratory Technician,1,Divorced,14720,10689,8,No,14,4,1,0,13,5,3,26,18,5,7,No
30,Travel_Frequently,1427,Human Resources,29,1,Technical Degree,4,Male,47,2,1,Human Resources,2,Married,7881,26430,4,No,13,3,3,3,13,4,4,33,16,14,15,Yes
57,Non-Travel,600,Sales,11,3,Marketing,1,Male,50,2,1,Sales Representative,1,Single,4722,16062,5,No,24,4,2,2,32,3,1,17,9,11,10,No
35,Travel_Frequently,902,Human Resources,17,1,Medical,4,Female,94,3,5,Healthcare Representative,3,Married,16332,3363,0,No,24,3,1,1,37,3,1,26,0,12,1,No
42,Travel_Rarely,697,Human Resources,4,5,Medical,2,Female,37,2,4,Research Scientist,4,Divorced,8224,18691,0,No,15,3,1,0,10,1,3,3,0,6,7,No
50,Travel_Frequently,265,Human Resources,26,5,Medical,3,Female,77,4,4,Human Resources,2,Married,14229,4751,6,No,15,4,1,2,10,5,1,16,4,14,6,No
57,Non-Travel,561,Human Resources,12,5,Life Sciences,3,Male,72,4,5,Healthcare Representative,4,Single,8802,9782,9,No,14,4,3,3,25,5,3,5,0,2,0,No
29,Non-Travel,1019,Human Resources,10,5,Marketing,2,Male,82,2,5,Sales Representative,4,Married,12439,19648,7,No,23,3,4,0,2,6,2,10,19,1,1,Yes
53,Travel_Rarely,213,Sales,6,2,Human Resources,4,Male,56,3,5,Human Resources,3,Divorced,4134,14540,7,No,17,3,3,0,24,4,3,4,12,8,12,No
21,Travel_Rarely,1091,Research & Development,25,3,Medical,4,Male,48,2,2,Manufacturing Director,3,Single,3598,15223,6,No,18,3,3,2,16,1,4,17,8,8,10,No
22,Non-Travel,1479,Research & Development,1,5,Marketing,3,Male,52,2,3,Human Resources,2,Single,5052,7339,8,No,15,4,3,3,21,5,3,24,15,14,2,No
54,Travel_Rarely,306,Research & Development,7,5,Technical Degree,4,Male,79,3,1,Sales Executive,3,Divorced,13741,25887,0,No,19,4,3,2,28,5,3,9,7,6,1,No
25,Non-Travel,1358,Research & Development,26,4,Life Sciences,3,Female,80,4,5,Manager,4,Married,4824,7848,1,Yes,17,3,2,3,25,3,1,15,13,13,15,No
59,Travel_Rarely,1478,Sales,27,3,Marketing,3,Male,72,1,5,Research Scientist,1,Married,4520,18877,2,Yes,23,4,2,2,33,1,3,9,16,4,0,Yes
45,Travel_Frequently,614,Sales,21,1,Marketing,2,Female,80,2,5,Research Director,1,Divorced,2249,20405,4,No,23,4,1,2,25,4,4,9,3,3,6,No
48,Travel_Rarely,1331,Sales,28,3,Human Resources,3,Male,98,4,4,Healthcare Representative,1,Single,16565,20131,3,No,17,4,3,2,8,4,3,35,6,14,2,Yes
26,Non-Travel,808,Human Resources,16,3,Marketing,4,Female,70,2,5,Laboratory Technician,2,Divorced,19458,17861,3,Yes,18,4,3,2,39,3,3,20,16,3,15,No
46,Travel_Rarely,1248,Human Resources,24,3,Human Resources,4,Male,40,1,1,Research Scientist,3,Single,19888,15465,7,No,22,4,1,3,10,6,2,13,15,0,5,No
31,Non-Travel,237,Human Resources,14,5,Life Sciences,1,Female,81,3,5,Research Director,3,Single,13997,23471,7,Yes,14,4,4,1,6,0,3,7,13,3,13,No
57,Travel_Frequently,438,Research & Development,23,5,Life Sciences,4,Female,52,4,1,Sales Representative,3,Married,3014,5302,6,No,20,4,2,2,29,0,3,0,15,14,10,Yes
58,Non-Travel,636,Human Resources,20,2,Technical Degree,1,Male,78,1,2,Human Resources,3,Divorced,5944,16437,0,Yes,23,3,3,3,1,5,3,15,1,6,0,No
39,Travel_Rarely,167,Research & Development,20,1,Human Resources,3,Male,67,2,3,Research Director,4,Single,1948,17162,9,No,23,4,4,1,29,2,4,25,14,13,12,No
28,Travel_Frequently,482,Human Resources,6,4,Human Resources,4,Female,76,1,4,Manufacturing Director,1,Married,17490,16512,3,No,16,4,4,0,3,3,1,5,10,4,8,Yes
40,Travel_Frequently,118,Research & Development,22,3,Medical,2,Male,36,4,1,Research Scientist,4,Divorced,11683,25511,0,No,15,3,3,0,13,2,2,38,12,8,10,No
18,Travel_Rarely,782,Human Resources,25,1,Medical,2,Male,95,3,2,Research Scientist,2,Divorced,15012,7022,4,Yes,11,4,3,2,12,5,2,1,3,3,0,No
54,Travel_Frequently,173,Human Resources,28,1,Technical Degree,2,Male,91,2,3,Research Scientist,1,Single,5692,12471,2,No,24,4,4,0,24,6,3,8,0,10,12,No
38,Travel_Frequently,672,Sales,5,2,Life Sciences,3,Female,58,3,3,Manager,1,Single,4240,8155,2,No,23,4,2,2,12,3,3,4,14,2,0,Yes
43,Travel_Rarely,1038,Human Resources,24,4,Other,3,Male,67,3,3,Sales Representative,4,Single,10762,24793,3,No,19,4,2,2,12,4,1,39,11,5,2,No
53,Travel_Rarely,1399,Human Resources,21,3,Medical,1,Female,62,1,1,Manager,2,Divorced,14731,7254,1,No,12,3,3,1,36,6,3,4,8,3,16,No
40,Travel_Rarely,1171,Sales,18,4,Marketing,2,Female,58,1,2,Research Scientist,2,Single,19018,6354,6,No,16,4,3,0,5,3,4,7,6,10,4,No
18,Travel_Rarely,310,Research & Development,15,2,Life Sciences,1,Male,52,4,5,Manufacturing Director,1,Divorced,11130,21837,3,Yes,18,3,1,2,25,1,1,4,2,12,5,Yes
57,Travel_Rarely,954,Sales,6,5,Other,1,Female,32,4,2,Laboratory Technician,3,Married,18916,4516,4,Yes,13,4,1,0,13,2,3,4,15,1,16,No
32,Travel_Rarely,750,Sales,25,1,Marketing,4,Male,74,3,2,Manufacturing Director,2,Divorced,8608,17872,1,No,15,4,2,1,7,3,1,16,3,4,9,No
38,Non-Travel,1093,Research & Development,29,3,Human Resources,4,Male,37,4,2,Healthcare Representative,4,Single,13409,12156,5,No,24,4,1,0,23,2,2,8,13,13,10,No
26,Non-Travel,794,Human Resources,19,5,Life Sciences,2,Female,58,3,1,Sales Representative,2,Divorced,18824,24453,8,No,17,4,4,1,21,6,3,33,12,12,12,No
26,Non-Travel,639,Research & Development,1,2,Technical Degree,3,Female,31,2,1,Human Resources,1,Single,12589,25758,7,No,14,3,4,1,39,5,1,32,19,3,9,No
27,Non-Travel,1314,Human Resources,1,4,Human Resources,4,Female,79,3,1,Research Scientist,3,Married,13437,10838,7,No,24,3,4,1,38,3,1,21,18,14,13,No
43,Non-Travel,1438,Human Resources,13,1,Human Resources,3,Female,94,4,2,Research Director,2,Single,18999,14734,1,Yes,22,3,4,2,20,0,3,20,1,4,12,No
58,Travel_Rarely,1000,Research & Development,3,3,Marketing,1,Female,49,4,1,Laboratory Technician,1,Single,10705,13022,3,No,15,3,3,3,25,2,1,14,9,11,3,No
52,Non-Travel,879,Sales,10,5,Human Resources,1,Male,81,3,3,Human Resources,2,Single,16376,7208,7,No,11,3,4,2,9,4,3,0,18,8,16,No
42,Travel_Frequently,1236,Research & Development,21,5,Medical,1,Female,66,1,1,Manufacturing Director,3,Single,19982,18578,0,No,14,4,2,0,12,4,3,6,14,3,10,Yes
43,Non-Travel,269,Human Resources,3,1,Life Sciences,1,Male,56,3,4,Laboratory Technician,4,Single,12611,15725,7,No,24,3,1,2,13,3,4,22,6,5,9,No
28,Non-Travel,1137,Research & Development,9,4,Medical,2,Male,76,3,1,Manager,1,Single,8590,11337,2,Yes,24,3,2,2,8,4,4,5,14,3,8,No
55,Travel_Rarely,387,Research & Development,8,2,Marketing,1,Female,35,1,1,Human Resources,1,Married,19711,12701,7,Yes,17,4,3,3,6,6,1,19,16,0,4,Yes
19,Travel_Rarely,288,Human Resources,3,4,Other,4,Female,89,2,1,Sales Representative,3,Married,7565,22675,5,No,22,3,1,0,38,4,1,25,15,14,0,No
24,Non-Travel,1013,Sales,25,4,Marketing,1,Female,74,1,1,Manufacturing Director,1,Divorced,19360,12275,6,No,20,4,1,1,30,2,1,11,16,1,4,No
35,Travel_Frequently,1278,Research & Development,13,4,Life Sciences,3,Female,73,4,4,Laboratory Technician,3,Single,2835,8210,1,No,17,3,1,1,15,6,2,12,15,5,2,No
44,Travel_Frequently,793,Human Resources,6,1,Human Resources,4,Female,47,1,5,Manufacturing Director,1,Divorced,17738,13544,0,No,20,4,4,0,7,3,3,12,17,7,0,No
51,Travel_Rarely,987,Human Resources,13,1,Technical Degree,3,Male,94,4,1,Laboratory Technician,3,Married,10797,23514,5,No,20,3,3,2,14,2,3,1,16,8,5,No
44,Travel_Rarely,570,Research & Development,23,2,Marketing,3,Male,54,4,3,Laboratory Technician,2,Married,4195,18327,2,No,14,4,2,3,24,3,2,31,3,3,9,Yes
34,Travel_Frequently,1198,Sales,20,4,Life Sciences,2,Male,56,3,4,Human Resources,2,Single,14868,16041,3,No,22,3,4,3,37,4,2,30,1,5,4,No
41,Travel_Rarely,376,Research & Development,20,1,Technical Degree,2,Female,36,3,5,Manufacturing Director,2,Single,10179,18705,8,No,16,3,1,0,14,6,1,10,16,2,11,Yes
42,Travel_Rarely,1039,Sales,12,2,Human Resources,3,Female,73,2,1,Human Resources,1,Divorced,9345,12479,2,No,23,4,2,0,24,3,3,36,16,11,11,No
24,Travel_Frequently,1466,Sales,13,2,Other,3,Male,58,4,5,Healthcare Representative,3,Married,1906,13323,1,No,15,4,2,2,6,5,4,3,1,8,16,No
23,Non-Travel,670,Sales,2,4,Marketing,1,Female,73,3,3,Sales Representative,3,Divorced,12955,14937,1,No,11,4,2,3,25,3,4,33,1,7,1,No
41,Travel_Rarely,956,Sales,21,3,Other,4,Female,65,4,4,Healthcare Representative,4,Divorced,16768,25089,1,No,18,3,3,0,7,1,2,15,14,11,13,No
50,Non-Travel,1100,Research & Development,24,4,Life Sciences,1,Female,48,2,4,Sales Executive,2,Divorced,8198,3702,5,No,22,4,4,2,17,3,2,30,15,14,11,No
46,Travel_Rarely,1305,Human Resources,23,3,Other,2,Male,35,4,5,Research Scientist,4,Single,2620,12404,1,Yes,17,3,3,2,20,1,3,24,10,0,12,No
39,Travel_Rarely,557,Human Resources,16,2,Other,2,Female,54,2,1,Healthcare Representative,2,Married,12820,2830,6,No,15,4,1,0,15,2,3,38,1,12,4,No
43,Travel_Rarely,1017,Human Resources,23,1,Life Sciences,1,Male,60,2,2,Manager,4,Divorced,12766,10380,6,No,23,3,1,3,2,1,4,7,7,1,4,No
45,Non-Travel,932,Human Resources,6,5,Life Sciences,4,Female,38,2,4,Sales Representative,2,Married,9523,23990,6,No,20,4,2,1,0,6,3,7,11,9,16,No
38,Non-Travel,1187,Human Resources,19,2,Marketing,3,Female,66,3,2,Research Scientist,3,Married,5338,2091,1,Yes,20,4,2,2,12,2,1,33,13,13,4,No
24,Travel_Rarely,938,Human Resources,21,1,Other,1,Male,56,1,4,Human Resources,2,Divorced,16911,5877,6,No,17,3,2,1,31,3,2,14,13,8,3,No
34,Travel_Rarely,1383,Research & Development,13,2,Technical Degree,2,Female,42,1,1,Manager,1,Divorced,17813,12103,9,No,20,4,3,2,11,2,4,4,11,9,6,No
37,Travel_Rarely,292,Sales,17,4,Life Sciences,4,Female,70,3,1,Research Scientist,2,Single,6301,20720,7,No,13,4,4,3,30,4,4,18,1,2,16,No
58,Non-Travel,715,Human Resources,23,3,Human Resources,2,Female,95,4,4,Research Scientist,2,Married,16144,9676,7,No,18,4,3,1,1,5,1,9,13,13,10,No
37,Travel_Frequently,505,Research & Development,9,2,Other,4,Male,53,3,5,Laboratory Technician,3,Divorced,14784,3580,1,No,15,3,1,0,7,3,3,8,11,2,5,Yes
39,Non-Travel,1042,Human Resources,17,1,Life Sciences,4,Female,73,4,1,Sales Executive,1,Divorced,3423,17787,4,No,12,3,2,2,24,6,3,28,8,9,12,No
45,Travel_Frequently,820,Human Resources,29,4,Technical Degree,4,Female,89,2,1,Human Resources,3,Married,9272,11600,5,Yes,12,4,2,0,4,1,2,39,7,8,11,No
57,Non-Travel,192,Sales,2,5,Marketing,1,Female,38,3,3,Manufacturing Director,4,Divorced,2573,17412,8,No,14,4,3,0,1,5,1,36,19,13,4,No
24,Travel_Rarely,529,Sales,19,4,Other,1,Female,31,1,1,Healthcare Representative,4,Married,17803,26750,5,No,17,3,1,3,37,0,4,18,15,2,9,No
18,Non-Travel,753,Sales,19,3,Life Sciences,1,Female,85,4,3,Sales Representative,1,Divorced,1466,24176,9,Yes,24,3,4,0,38,5,1,12,9,14,10,No
49,Travel_Frequently,533,Human Resources,24,4,Life Sciences,4,Male,59,3,1,Sales Executive,4,Married,16787,26130,5,No,20,4,2,2,2,3,4,39,6,9,8,No
30,Travel_Rarely,1235,Human Resources,7,5,Human Resources,4,Male,51,3,1,Laboratory Technician,1,Divorced,6176,2473,9,No,14,3,2,0,37,6,1,15,14,11,12,No
47,Non-Travel,474,Human Resources,22,1,Human Resources,2,Female,42,4,5,Laboratory Technician,2,Divorced,4393,13624,9,No,19,4,1,0,21,6,3,29,8,10,2,No
40,Travel_Rarely,1182,Sales,10,2,Other,3,Female,45,2,5,Research Scientist,4,Single,10757,18653,5,No,12,4,2,2,39,5,4,4,3,4,16,No
36,Non-Travel,1166,Research & Development,10,3,Life Sciences,1,Male,74,2,1,Research Director,2,Married,16164,24934,8,No,16,3,4,0,32,5,2,32,5,5,4,No
49,Non-Travel,306,Human Resources,27,5,Other,4,Female,94,2,4,Healthcare Representative,3,Single,13222,19077,9,No,14,3,3,3,31,4,1,18,11,2,15,No
47,Travel_Frequently,879,Human Resources,20,3,Life Sciences,2,Female,40,2,4,Sales Executive,4,Divorced,19419,14663,6,Yes,16,3,1,2,16,2,3,18,14,13,15,No
